dish_1562789268,569.511536,350,22.733551,64.756828,32.585655,"pork, corn on the cob, brown rice, lemon juice, parsley, basil, shallots, cherry tomatoes, cheese pizza, pepper, salt, vinegar, olive oil, onions, garlic, broccoli"
dish_1563998323,634.505066,574,32.486301,35.302532,52.964516,"roasted potatoes, shallots, olive oil, tatsoi, butter, jalapenos, wheat berry, mushroom, steak, oregano, chicken, pepper, salt, garlic, white wine, cilantro, vinegar, thyme, lemon juice, rosemary, arugula, basil, brown rice, cream, parsley, cauliflower"
dish_1568144803,66.128174,93,4.050533,8.068691,0.798856,"salt, pepper, carrot, olive oil, olives"
dish_1551487158,94.299995,82,8.774,5.166,0.656,olives
dish_1559700851,61.089886,54,5.827236,1.897059,1.151647,"spinach (raw), vinegar, tomatoes, salt, mustard, garlic, olive oil, mustard greens, cucumbers"
dish_1561997365,98.951996,168,0.672,6.048,16.800001,yogurt
dish_1551395233,139.410004,113,2.094,5.964,24.362,"chicken, corn, shrimp"
dish_1561492204,488.636322,334,15.686282,49.120712,37.193401,"olive oil, blueberries, onions, tomatoes, salt, fried rice, chicken, pepper, mustard, garlic, bell peppers, millet, jalapenos, spinach (raw), vinegar, radishes"
dish_1567613057,406.68631,749,4.968488,45.862511,40.6982,"olive oil, egg whites, watermelon, sweet potato, salsa"
dish_1563996485,178.039185,201,11.607642,16.567097,4.172902,"salt, pepper, blueberries, chard, arugula, vinegar, mustard, olive oil, walnuts, roasted potatoes, cauliflower"
dish_1550775393,402.750031,166,30.093002,28.189999,12.973,"broccoli, nuts, banana"
dish_1551376970,125.389999,184,1.204,29.699999,2.723,"kiwi, corn, berries"
dish_1559239151,9.2,40,0.16,1.44,1.16,spinach (raw)
dish_1559678330,169.694122,150,16.186766,5.269608,3.199019,"olive oil, spinach (raw), vinegar, tomatoes, garlic, cucumbers, salt, mustard, mustard greens"
dish_1563998210,148.089218,91,4.958992,2.163187,22.614895,"garlic, olive oil, thyme, lemon juice, butter, cream, oregano, chicken, pepper, white wine, shallots, arugula, rosemary, mushroom, basil, wheat berry, salt"
dish_1565033110,47.599998,147,0.588,9.355,3.418,"broccoli, mixed greens"
dish_1558459115,271.540009,298,10.487999,43.459003,6.616,"almonds, apple, white rice, cherry tomatoes, grapes"
dish_1564082178,549.203613,348,15.769115,9.967051,86.590042,"chard, rosemary, garlic, salt, chicken, lemon juice, chive, carrot, olive oil, parsley, basil, brown rice"
dish_1550707756,87.5,35,5.25,0,9.099999,beef
dish_1558723777,74.360001,143,0.286,20.02,0.429,apple
dish_1558721757,768.873047,133,65.834999,30.191,29.792002,almonds
dish_1551227216,5.28,24,0.072,0.792,0.744,mushroom
dish_1551492702,28.5,114,0.342,5.7,2.052,cauliflower
dish_1563378110,348.823059,405,11.770057,31.482302,26.479719,"cantaloupe, sweet potato, olive oil, pineapple, egg whites, sausage, yam"
dish_1558376306,372.167999,108,29.484001,4.536,20.844,sausage
dish_1550771267,20.299999,58,0.232,4.06,1.392,broccoli
dish_1551390215,15.05,43,0.172,3.01,1.032,broccoli
dish_1558720236,887.823059,407,66.440002,60.460999,31.913002,"apple, carrot, cauliflower, almonds"
dish_1563468269,129.01001,302,0.56,32.762001,1.768,"berries, watermelon, pineapple"
dish_1558380557,699.320068,212,54.440002,24.960001,32.732002,"grapes, almonds, sausage"
dish_1562873028,280.3414,320,16.123878,34.232201,20.963665,"jicama, parsley, nopales, olive oil, cherry tomatoes, chive, fish, pepper, salt, corn, arugula, sour cream, green beans, celery, carrot, couscous, garlic, lime"
dish_1551565884,25.08,44,0.132,6.16,0.308,berries
dish_1558637769,80.079994,154,0.308,21.559999,0.462,apple
dish_1558724959,581.441956,426,36.466,57.004002,21.298,"brussels sprouts, carrot, almonds, apple"
dish_1551391034,48.959999,72,1.008,8.639999,1.728,oatmeal
dish_1558115867,132.962997,23,11.385,5.221,5.152,almonds
dish_1551391302,26.860001,79,0.158,6.32,0.632,cantaloupe
dish_1551222877,104.639999,48,1.392,21.599998,2.88,tortilla
dish_1561580370,126.795876,124,4.96353,16.20141,5.41,"spinach (raw), wheat berry, cheese, cherry tomatoes, pasta, pesto, caesar salad, onions"
dish_1551223114,124.5,100,1.576,25.859999,3.936,"tortilla, carrot, broccoli"
dish_1562618000,685.993896,448,36.103981,30.821442,59.159676,"vinegar, olive oil, garlic, mustard greens, pepper, salt, radishes, lemon juice, thyme, brown rice, parsley, basil, arugula, chicken thighs, chickpeas, broccoli"
dish_1561061658,226.000137,227,12.284481,24.678637,8.949248,"croutons, pepper, parmesan cheese, brussels sprouts, mustard greens, garlic, kale, parsley, salt, shallots, arugula, olive oil, lemon juice, caesar dressing, cranberries, bulgur, apple"
dish_1559838402,222.759506,233,3.797,43.154999,5.249,"bacon, sweet potato, yam, berries"
dish_1566242164,79.220001,161,4.47,9.891001,1.513,"olives, cherry tomatoes, onions"
dish_1550775363,402.75,166,30.093,28.190001,12.973,"banana, broccoli, nuts"
dish_1566502211,104.279999,237,4.977,10.191,7.584001,caesar salad
dish_1551314967,142.099991,139,7.113,15.960001,7.775,"corn, bacon, lemon"
dish_1561753238,298.034393,333,13.71139,14.026631,28.881098,"olive oil, arugula, brown rice, pepper, squash, kale, salmon, parsley, garlic, lemon juice, salt, tatsoi, thyme, cucumbers"
dish_1566938026,450.576294,219,17.546904,37.536308,33.509502,"spinach (cooked), wine, cheese pizza, salt, lemon juice, squash, eggplant, mushroom, chicken thighs, olive oil, quinoa, garlic, shallots"
dish_1562617703,179.630005,110,6.49,26.950001,4.51,frozen yogurt
dish_1551125357,23.120001,68,0.476,4.624,0.476,tomatoes
dish_1559751801,451.635986,343,22.040001,32.778,29.228001,"berries, yam, eggs, chicken apple sausage"
dish_1564000490,532.706482,325,19.150002,49.639648,39.909866,"pepper, arugula, cream, caesar salad, butter, shallots, cheese pizza, salt, garlic, lemon juice, basil, mushroom, wheat berry, oregano, thyme, olive oil, rosemary, white wine, chicken"
dish_1551389684,6.732,33,0.033,1.287,0.726,asparagus
dish_1564000459,485.186493,217,16.882004,44.995647,36.453865,"butter, wheat berry, thyme, olive oil, rosemary, lemon juice, cheese pizza, shallots, garlic, salt, white wine, pepper, cream, mushroom, arugula, oregano, basil, chicken"
dish_1558457530,16,64,0.192,3.2,1.152,cauliflower
dish_1551563213,137.089996,137,6.757,11.004,9.523,"ham, berries, olives"
dish_1558723449,74.360001,143,0.286,20.02,0.429,apple
dish_1567628157,373.190979,355,36.018696,25.867041,37.479683,"green onions, fish, apple, arugula, onions, chard, country rice, cranberries, lemon juice, garlic, salt, parsley, kale, olive oil, mustard greens, shallots, bulgur"
dish_1566502505,454.517365,275,22.45969,33.146801,31.874937,"sun dried tomatoes, bok choy, pork, corn on the cob, cucumbers, onions, salt, soy sauce, garlic, sugar, pepper, white rice, vinegar, spinach (raw), mustard, olive oil"
dish_1565728415,194.42775,80,8.405299,16.724396,12.005533,"cheese pizza, shallots, spinach (cooked), onions, olive oil, vinegar, millet, salt, bok choy, beef"
dish_1550775318,333.850006,55,29.700001,11.549999,11,nuts
dish_1565383026,171.559998,287,14.031,12.198999,3.695,"spinach (raw), cucumbers, olives"
dish_1558642089,39.360001,96,0.192,9.6,0.864,carrot
dish_1566849923,127.970001,240,7.515,16.214001,2.093,"olives, cherry tomatoes, carrot"
dish_1550863247,17.16,33,0.066,4.62,0.099,apple
dish_1550772027,66.300003,142,0.564,15.336,1.476,"bell peppers, tomatoes, berries"
dish_1550797833,292.003998,168,17.58,19.098,14.083,"sausage, orange, potatoes"
dish_1562959732,374.663696,232,14.678156,31.110981,28.858997,"salt, soy sauce, bok choy, pork, parsnips, pepper, garlic, sugar, white rice"
dish_1560368972,196.840424,107,8.696033,13.621221,14.67344,"pork, cherry tomatoes, garlic, shallots, white rice, salt, onions, basil, olive oil, brown rice, vinegar, pepper, broccoli, lemon juice, parsley"
dish_1566502537,517.644226,315,24.27223,34.292435,41.827816,"corn on the cob, vinegar, parsley, sun dried tomatoes, rosemary, carrot, salt, garlic, mustard, cucumbers, lemon juice, olive oil, chive, pork, chicken, spinach (raw), pepper, bok choy, white rice, brown rice, soy sauce, chard, sugar, onions, basil"
dish_1561576590,29.231468,101,1.295191,3.387423,0.896671,"squash, olive oil, salt"
dish_1558723866,14.75,59,0.177,2.95,1.062,cauliflower
dish_1551222759,14.8,37,0.074,3.33,0.74,bell peppers
dish_1551380950,84.419998,21,6.93,0.273,5.25,cheese
dish_1561392512,42.75,75,0.225,10.5,0.525,berries
dish_1566838407,358.947601,558,9.825659,62.420345,9.731463,"pineapple, scrambled eggs, sweet potato, berries, olive oil, watermelon"
dish_1559319860,70.330002,13,5.46,0.182,4.81,bacon
dish_1559242568,116.116005,203,0.203,30.855999,0.812,pears
dish_1563824339,85.339996,175,4.087,12.075,2.098,"onions, cherry tomatoes, olives, bell peppers"
dish_1551306452,98,70,0.42,16.799999,6.3,bean(seed)
dish_1567021831,252.435623,228,27.216339,8.228521,22.713125,"cherry tomatoes, pepper, chive, wheat berry, kale, mustard, olive oil, garlic, walnuts, lemon juice, salt, fish, chard, blueberries, vinegar, arugula, parsley, shallots"
dish_1559846099,206.938995,114,14.642001,15.712999,7.688,"mandarin oranges, almonds, broccoli"
dish_1562873155,41.33675,79,2.052025,5.39175,1.38645,"green beans, olive oil"
dish_1562094621,10.54,34,0.034,2.38,0.612,green beans
dish_1563900150,202.2966,154,12.745122,10.284879,10.978048,"sweet potato, olive oil, scrambled eggs"
dish_1551390979,55.510002,91,0.455,13.650001,1.001,kiwi
dish_1562086702,178.529999,33,13.86,0.462,12.21,bacon
dish_1561662458,124.815498,119,4.855837,21.055183,3.202388,"lettuce, lime, salt, mixed greens, onions, cucumbers, vinegar, corn on the cob, olive oil, pepper, cherry tomatoes"
dish_1558720364,73.839996,142,0.284,19.879999,0.426,apple
dish_1559845290,66.220001,86,0.086,14.62,1.72,potatoes
dish_1550707156,645.002014,335,43.278999,26.605999,35.140999,"scrambled eggs, potatoes, sausage"
dish_1559844506,98.959999,180,0.459,25.1,1.312,"mandarin oranges, grapes, strawberries"
dish_1560360055,362.734009,180,27.786999,4.154,22.556999,"sausage, scrambled eggs"
dish_1551488861,217.098007,63,17.198999,2.646,12.159,sausage
dish_1567106825,220.200867,104,16.905151,3.357732,13.460875,"bok choy, millet, blue cheese, onions, mustard, olive oil, shallots, spinach (cooked), mixed greens, salt, beef, vinegar, garlic, lettuce, walnuts"
dish_1562099053,98.382996,37,3.478,12.395,4.144,cheese pizza
dish_1560453380,411.388397,480,15.234276,25.491495,41.922752,"zucchini, brown rice, arugula, green beans, wheat berry, rosemary, tomatoes, chicken, pepper, kimchi, spinach (raw), squash, salmon, thyme, olive oil, basil, lemon juice, parsley, salt, garlic"
dish_1566849327,551.702026,362,31.255999,14.87,55.122002,"parmesan cheese, mixed greens, avocado, olives, chicken"
dish_1560527191,663.989319,318,45.395912,28.933577,34.38044,"mustard greens, cucumbers, bacon, berries, tomatoes, garlic, potatoes, salt, sausage, mustard, vinegar, spinach (raw), olive oil"
dish_1563898786,420.928467,344,31.47023,11.427504,23.636036,"mustard, olive oil, bell peppers, broccoli, radishes, salt, garlic, scrambled eggs, vinegar, cucumbers"
dish_1551381829,2.652,13,0.013,0.507,0.286,asparagus
dish_1551376692,41.279999,43,0.645,9.03,1.462,corn
dish_1551565752,122.25,131,2.79,13.64,10.773,"cauliflower, white rice, ham"
dish_1560973958,145.313232,121,6.214187,20.729744,4.312272,"wheat berry, olive oil, mustard, pecans, lime, salt, raisins, pepper, arugula, orange"
dish_1558546663,330.734009,197,22.108002,30.264,10.601,"spinach (raw), almonds, apple"
dish_1550861432,26.789999,47,0.141,6.58,0.329,berries
dish_1551393210,484.329987,190,34.821003,31.131001,18.821001,"white rice, tofu, nuts"
dish_1563206582,229.248688,320,4.417208,16.967773,26.033964,"yam, egg whites, olive oil, sweet potato"
dish_1565207815,40.848213,80,1.023567,7.094023,2.678475,"brussels sprouts, salt, pepper, olive oil"
dish_1551236712,32.43,69,0.069,8.28,0.621,orange
dish_1568305257,837.147766,420,65.496887,9.31325,52.072983,"turkey bacon, salt, bell peppers, mustard, olive oil, cucumbers, vinegar, scrambled eggs, garlic, radishes"
dish_1550712024,29.92,88,0.616,5.984,0.616,tomatoes
dish_1551139367,77.75,105,1.863,9.42,6.735,"ham, pineapple, mixed greens"
dish_1568314823,144,90,13.500001,8.1,1.8,avocado
dish_1565119464,504.065033,223,23.109737,44.41399,28.041883,"millet, apple, cheese pizza, salt, olive oil, onions, cranberries, mustard, vinegar, spinach (raw), spinach (cooked), beef, shallots, bok choy"
dish_1565725047,77.659996,110,4.84,9.372,0.946,"carrot, olives"
dish_1551236011,281.720001,307,4.474,21.995998,38.446003,"orange, mixed greens, chicken"
dish_1550705623,20.4,51,0.102,4.59,1.02,bell peppers
dish_1559841163,357.043518,335,18.222002,27.539,21.153002,"blackberries, scrambled eggs, yam, sweet potato, chicken apple sausage, broccoli"
dish_1563568338,631.706665,371,29.600521,57.599113,38.704674,"salt, garlic, olive oil, kale, onions, wheat berry, mushroom, corn on the cob, ground turkey, chive, cheese pizza, carrot, thyme, celery, cream, white rice, eggs"
dish_1551395512,25.5,51,0.051,6.63,0.255,pineapple
dish_1563468299,210.350006,385,4.129,35.584,10.898,"cottage cheese, pineapple, watermelon, berries"
dish_1551568059,35.669998,123,0.369,11.070001,1.353,lemon
dish_1565033265,1324.084961,625,106.343002,19.202002,76.664001,"olives, mixed greens, broccoli, chicken, vinaigrette, olive oil"
dish_1551323574,61.880001,91,1.274,10.92,2.184,oatmeal
dish_1551491271,43.5,30,1.8,0.45,6.3,ham
dish_1563475921,244.343323,348,6.723852,27.165054,19.799664,"shallots, garlic, lemon juice, onions, spinach (raw), jalapenos, pineapple, cauliflower, honeydew melons, chili, salt, olive oil, lime, ginger, brown rice, cilantro, salmon"
dish_1561665024,100.570984,121,6.984664,8.948565,2.141329,"lemon juice, onions, olive oil, mixed greens, parsley, salt, apple, millet, green beans, vinegar"
dish_1550710448,48.91,67,3.216,1.273,5.36,tofu
dish_1563813308,224.982895,76,16.446194,3.901661,15.332276,"salt, pepper, brussels sprouts, olive oil, bacon"
dish_1551235600,83.659996,178,0.178,21.359999,1.602,orange
dish_1561062555,47.093922,32,3.147569,4.405365,1.027732,"apple, shallots, salt, bulgur, olive oil, cranberries, lemon juice, mustard greens, parsley, arugula, garlic"
dish_1558723414,51.988998,49,1.176,10.78,1.519,corn on the cob
dish_1562691674,376.976868,435,11.33825,42.573318,26.482393,"sweet potato, olive oil, broccoli, egg whites, yam, greek yogurt, chia seeds, chicken apple sausage, milk"
dish_1566591080,909.629578,549,43.513371,19.378721,103.567314,"pepper, salmon, chicken, olives, arugula, brown rice, chicken salad, olive oil, thyme, carrot, salt"
dish_1550862648,16.119999,31,0.062,4.34,0.093,apple
dish_1564082462,905.354492,609,32.071827,40.532917,108.82251,"soy sauce, pesto, cherry tomatoes, brown rice, chard, spinach (raw), pork, cheese, caesar salad, parsley, white rice, sugar, garlic, carrot, salt, pepper, bok choy, pasta, olive oil, basil, rosemary, lemon juice, onions, chive, chicken"
dish_1562602860,165.182281,258,5.622155,20.834251,10.206213,"strawberries, milk, chia seeds, greek yogurt, watermelon"
dish_1568217372,508.916168,244,41.079079,6.503528,27.115328,"bell peppers, scrambled eggs, salt, mustard, cucumbers, olive oil, vinegar, radishes, sausage, garlic"
dish_1561739954,276.119995,225,16.059999,16.556,15.39,"sweet potato, scrambled eggs"
dish_1558638983,59.416,56,1.344,12.32,1.736,corn on the cob
dish_1558631825,118.832001,112,2.688,24.639999,3.472,corn on the cob
dish_1563216440,403.786346,352,6.472354,39.857891,44.691349,"wheat berry, olive oil, spinach (raw), cherry tomatoes, chicken breast, white rice, parmesan cheese, garlic, salt, broccoli, thyme"
dish_1559240908,60.16,128,0.128,15.36,1.152,orange
dish_1563395480,370.521423,329,14.106581,31.81958,29.161797,"corn, cheese, garlic, chili, black beans, spinach (raw), squash, bell peppers, onions, olive oil, sour cream, lemon juice, salt, hominy, cherry tomatoes, pepper, tortilla chips, jalapenos, parsley, cabbage, chicken thighs, lime, zucchini, cheese pizza, broccoli, carrot, tomatoes"
dish_1559235815,352.39502,268,16.284,31.334002,19.628799,"cream cheese, bagels, strawberries, eggs"
dish_1565640272,377.820007,405,13.907999,49.740002,16.559999,"bell peppers, pepperoni pizza, cherry tomatoes"
dish_1565898158,240.425751,194,10.293161,10.249402,25.324493,"cilantro, ginger, spinach (raw), jalapenos, lemon juice, lime, salt, onions, shallots, garlic, salmon, green beans, brown rice, olive oil, chili"
dish_1551237348,158.569992,271,2.242,28.485001,9.334,"orange, bell peppers, ham"
dish_1558719994,768.873047,133,65.834999,30.191,29.792002,almonds
dish_1562960520,422.399261,303,19.659971,31.715603,29.545202,"pork, pepper, white rice, garlic, caesar salad, roasted potatoes, sugar, salt, soy sauce, bok choy"
dish_1550769948,200.12999,192,9.096,19.914,9.93,"bacon, potatoes, cantaloupe"
dish_1560441270,24.540001,46,0.063,5.304,0.835,"bok choy, potatoes"
dish_1561663855,179.138412,139,7.395212,14.409589,15.28675,"parsley, lemon juice, chive, garlic, millet, apple, brown rice, corn on the cob, vinegar, onions, olive oil, rosemary, basil, salt, chicken, mixed greens, carrot, chard"
dish_1563389199,390.254456,284,8.273479,70.210716,16.497627,"broccoli, garlic, pepper, arugula, vinegar, chard, blueberries, bulgur, olive oil, pecans, mustard, tofu, salt, carrot"
dish_1566488928,103.048294,147,2.219561,19.982441,1.327024,"cantaloupe, sweet potato, olive oil"
dish_1558031302,56.98,74,0.074,12.58,1.48,potatoes
dish_1558723926,19.26,107,0.214,4.173,0.963,cherry tomatoes
dish_1563392128,169.934235,162,18.81292,6.487778,21.133221,"garlic, cilantro, lemon juice, onions, olive oil, salt, arugula, quinoa, fish, tomatillo, pepper, jalapenos"
dish_1550711094,106.5,102,4.466001,8.28,8.52,"bell peppers, pineapple, beef"
dish_1563910171,571.183777,423,27.285721,24.938656,53.608376,"ginger, chard, salmon, cilantro, shallots, lime, lemon juice, onions, olive oil, vinegar, green beans, brown rice, spinach (raw), jalapenos, cherry tomatoes, garlic, chili, figs, salt, cucumbers, mustard"
dish_1560368464,349.449951,275,18.062435,16.807095,29.051191,"olive oil, brown rice, vinegar, cherry tomatoes, honeydew melons, shallots, parsley, basil, lemon juice, onions, pork, pepper, garlic, broccoli, salt"
dish_1550771648,307.040009,108,24.280001,18.439999,8.36,"nuts, cucumbers, potato chips"
dish_1551392590,5.06,23,0.069,0.759,0.713,mushroom
dish_1560368990,211.92131,119,9.981677,14.39169,14.986163,"shallots, salt, pumpkin seeds, parsley, olive oil, brown rice, vinegar, pepper, arugula, white rice, garlic, carrot, broccoli, lettuce, onions, basil, lemon juice, mustard, pork, cherry tomatoes, mixed greens"
dish_1562958563,130.839996,68,9.767,2.686,8.158,"olives, chicken salad"
dish_1561579617,130.172348,304,4.552824,21.115883,4.427353,"salt, eggplant, olive oil, cauliflower, roasted potatoes"
dish_1566333167,344.544495,140,14.501362,31.633934,20.294445,"vinegar, beef, bok choy, spinach (cooked), shallots, millet, salt, cheese pizza, olive oil, onions"
dish_1565033139,193.649994,274,14.177,17.355999,4.434,"mixed greens, broccoli, olives"
dish_1563551194,471.643555,400,14.045855,57.670921,27.842804,"olive oil, sweet potato, egg whites, bagels, greek yogurt, chia seeds, milk, cream cheese"
dish_1563464480,229.490005,213,10.918,25.838001,8.302,"bacon, watermelon, roasted potatoes, berries"
dish_1551563824,70.949997,43,1.548,0,13.33,chicken
dish_1567020054,122.001411,145,11.540041,7.937456,14.210079,"shallots, garlic, parsley, salt, kale, brussels sprouts, lemon juice, olive oil, wheat berry, chive, chard, pepper, fish, cherry tomatoes"
dish_1568649387,163.858185,192,5.302399,28.488777,2.512788,"olive oil, sweet potato, broccoli, berries, yam"
dish_1565370004,570.884766,370,41.655426,11.23975,36.877651,"bacon, olive oil, scrambled eggs, green beans"
dish_1550790511,69.689995,113,6.803999,5.466,10.255,"fish, mixed greens, carrot"
dish_1566499633,161.386429,139,14.183504,8.426495,3.023964,"onions, olive oil, vinegar, garlic, salt, sun dried tomatoes, olives, cucumbers, spinach (raw), mustard"
dish_1559849412,352.641022,61,30.195,13.847,13.664001,almonds
dish_1551139606,59.099998,150,0.362,13.14,3.088,"cantaloupe, brussels sprouts, bell peppers"
dish_1558719336,24.25,97,0.291,4.85,1.746,cauliflower
dish_1551379331,35.639999,36,0.108,0.072,8.639999,shrimp
dish_1562602657,610.365173,236,44.069649,31.015892,24.324261,"pepper, salt, hash browns, brussels sprouts, sausage, olive oil"
dish_1558116201,313.585999,91,24.843,3.822,17.563,sausage
dish_1559668314,551.546021,300,38.153999,32.832001,21.035,"scrambled eggs, garden salad, hash browns"
dish_1563551432,665.332642,389,48.805744,14.590725,41.403397,"brussels sprouts, olive oil, scrambled eggs, pepper, sausage, salt"
dish_1567711272,188.860001,71,6.887,23.43,7.81,pizza
dish_1557861697,13.144,53,0.106,3.127,0.53,eggplant
dish_1558721484,11.160001,62,0.124,2.418,0.558,cherry tomatoes
dish_1565379251,32.936092,67,0.792689,6.608891,0.59528,"salt, pepper, olive oil, carrot"
dish_1551565289,88.229996,172,5.615,10.167,2.47,"cauliflower, olives, lemon"
dish_1566242273,550.009949,521,11.134001,15.791,92.493996,"onions, tuna, chicken, carrot, olives, cherry tomatoes"
